date;year;tx;tn;rhx;rhn;rs;et0;station
2016-12-16;2016;12.57;7.54;95.0;71.9;6.066;0.6804782752781497;COR06
2016-12-17;2016;14.59;5.589;92.1;60.59;4.323;1.1128635296918867;COR06
2016-12-18;2016;14.52;6.455;88.3;54.74;4.649;1.2994681287830996;COR06
2016-12-19;2016;15.26;5.255;91.8;51.08;6.584;0.9329201593410988;COR06
2016-12-20;2016;14.11;2.359;95.1;50.19;9.7;0.6473178007737548;COR06
2016-12-21;2016;14.17;1.889;95.0;49.92;9.74;0.6982314848839088;COR06
2016-12-22;2016;14.98;3.229;92.8;54.31;9.82;0.9130433931345582;COR06
2016-12-23;2016;17.12;4.242;92.9;48.02;10.36;0.9240292632781196;COR06
2016-12-24;2016;17.13;3.904;94.9;52.88;10.48;0.971950615634302;COR06
2016-12-25;2016;17.19;4.174;93.6;49.64;10.77;1.1408629373775347;COR06
2016-12-26;2016;16.12;3.2960000000000003;94.0;48.7;10.76;0.9999714801815346;COR06
2016-12-27;2016;16.79;3.432;94.3;42.42;10.5;0.9004611819301104;COR06
2016-12-28;2016;15.85;2.894;94.2;47.02;8.28;0.7277911907316718;COR06
2016-12-29;2016;16.86;3.5660000000000003;93.2;46.48;10.62;1.0906641957767054;COR06
2016-12-30;2016;15.85;2.425;94.2;43.44;10.99;1.1387324586231184;COR06
2016-12-31;2016;13.77;0.8109999999999999;93.6;50.94;10.79;0.8363258685237794;COR06
2017-01-01;2017;13.04;2.356;90.8;53.3;10.44;1.0021070438661992;COR06
2017-01-02;2017;14.98;3.701;88.1;45.74;9.72;1.2083498922556537;COR06
2017-01-03;2017;15.19;5.72;83.8;45.21;7.08;1.1742500145803432;COR06
2017-01-04;2017;18.08;4.714;93.4;56.8;8.34;0.7114654001717959;COR06
2017-01-05;2017;17.61;3.634;97.2;54.3;10.68;0.9015401240374672;COR06
2017-01-06;2017;17.33;4.512;92.3;46.54;10.73;1.2231710955117177;COR06
2017-01-07;2017;15.65;3.032;94.8;51.87;10.27;0.8669470945742761;COR06
2017-01-08;2017;15.05;1.548;95.1;45.13;11.24;0.985792013930464;COR06
2017-01-09;2017;17.26;-0.405;95.7;38.11;11.51;0.8876444292237752;COR06
2017-01-10;2017;12.83;0.0;94.0;54.39;8.64;0.6781110687180341;COR06
2017-01-11;2017;17.93;3.229;90.8;48.76;10.29;0.8992981190319556;COR06
2017-01-12;2017;18.47;2.624;94.2;47.48;10.96;0.9026690787349032;COR06
2017-01-13;2017;15.92;1.419;97.0;45.87;11.33;1.0897397225079817;COR06
2017-01-14;2017;13.7;2.02;83.0;31.44;11.91;1.6279485821961284;COR06
2017-01-15;2017;13.36;0.135;87.1;37.31;12.01;1.2179512465665674;COR06
2017-01-16;2017;16.19;-0.94;90.8;37.57;11.98;1.0299650500003694;COR06
2017-01-17;2017;16.93;-0.541;92.0;18.98;11.72;1.3999694281275994;COR06
2017-01-18;2017;9.41;-3.431;66.18;22.81;12.8;1.9233620957242168;COR06
2017-01-19;2017;10.83;4.44;81.4;37.05;5.388999999999999;1.3661699602862545;COR06
2017-01-20;2017;11.16;2.762;84.4;53.79;9.36;0.8988049181389504;COR06
2017-01-21;2017;14.91;1.081;92.0;44.66;10.81;1.027955444707947;COR06
2017-01-22;2017;15.39;-1.412;93.2;43.31;12.52;1.290715817673822;COR06
2017-01-23;2017;15.18;-1.007;93.6;41.82;12.3;1.0062405672463937;COR06
2017-01-24;2017;14.71;-1.412;93.1;43.85;12.68;1.0284974229373205;COR06
2017-01-25;2017;14.58;-0.81;92.6;40.55;13.03;1.2526981062430411;COR06
2017-01-26;2017;12.72;0.8109999999999999;88.4;53.39;5.766;1.2404022085904602;COR06
2017-01-27;2017;13.72;5.585;97.2;58.37;5.971;1.2349579860103908;COR06
2017-01-28;2017;15.18;1.682;96.0;59.5;12.72;1.1098859262864915;COR06
2017-01-29;2017;18.75;6.395;96.8;45.93;10.73;1.2606585646518629;COR06
2017-01-30;2017;20.29;4.985;97.3;48.96;12.97;1.3947944155078205;COR06
2017-01-31;2017;20.49;5.187;97.2;35.67;13.6;1.8438878256449416;COR06
2017-02-01;2017;16.47;5.517;96.0;64.22;7.35;1.070517639820231;COR06
2017-02-02;2017;15.8;6.865;98.5;86.2;2.884;0.7355237661321912;COR06
2017-02-03;2017;17.15;11.57;98.7;60.65;6.2120000000000015;1.5440051227314553;COR06
2017-02-04;2017;16.74;12.64;94.5;70.1;5.122000000000001;1.5192149790867462;COR06
2017-02-05;2017;17.34;6.26;97.1;41.42;13.34;2.4603374233115085;COR06
2017-02-06;2017;17.6;3.236;94.6;51.53;14.56;1.6609006808298448;COR06
2017-02-07;2017;17.28;3.769;97.1;53.77;11.82;1.2988292292765942;COR06
2017-02-08;2017;15.92;3.3710000000000004;93.7;31.03;15.75;1.9498983915564232;COR06
2017-02-09;2017;16.0;2.763;85.4;31.3;13.66;2.070262912906272;COR06
2017-02-10;2017;11.23;4.581;97.8;63.79;4.857;0.982755973590146;COR06
2017-02-11;2017;14.93;6.997000000000001;91.2;57.83;6.884;1.3853002343339704;COR06
2017-02-12;2017;15.94;9.76;98.6;63.23;3.08;1.0898181386595889;COR06
2017-02-13;2017;17.14;7.54;97.8;58.96;10.39;1.6375567549346075;COR06
2017-02-14;2017;19.69;7.54;96.0;43.77;14.22;1.9220267364447483;COR06
2017-02-15;2017;18.89;6.26;91.4;38.51;13.68;2.0677146198668184;COR06
2017-02-16;2017;17.48;6.936;93.2;38.12;10.89;1.6730123193364617;COR06
2017-02-17;2017;19.28;5.052;96.6;47.61;15.43;1.618914651334655;COR06
2017-02-18;2017;18.68;4.917;97.1;58.55;12.0;1.4968485317501607;COR06
2017-02-19;2017;18.35;9.16;92.4;44.85;12.09;2.211118785903314;COR06
2017-02-20;2017;16.01;8.62;73.4;44.82;7.03;2.4035151254852583;COR06
2017-02-21;2017;20.77;8.48;94.2;34.8;14.59;2.693196165000717;COR06
2017-02-22;2017;22.51;8.48;93.0;30.75;13.2;2.303119313450176;COR06
2017-02-23;2017;18.16;9.82;100.0;43.79;3.234;1.3202250437375245;COR06
2017-02-24;2017;17.4;7.33;100.0;72.6;11.37;1.3910735292398302;COR06
2017-02-25;2017;16.6;9.08;100.0;74.0;5.7479999999999976;1.0900939811122023;COR06
2017-02-26;2017;18.01;8.55;100.0;60.57;11.35;1.5878509783709225;COR06
2017-02-27;2017;16.94;7.6;100.0;53.29;8.35;1.4074031602266124;COR06
2017-02-28;2017;15.79;6.26;100.0;53.85;8.47;1.4816997187189138;COR06
2017-03-01;2017;19.95;4.242;100.0;45.19;18.45;2.17415794152074;COR06
2017-03-02;2017;22.24;4.309;100.0;37.22;18.5;2.3987068437719543;COR06
2017-03-03;2017;13.32;5.9179999999999975;100.0;75.6;4.006;1.0275008504068286;COR06
2017-03-04;2017;13.18;5.449;100.0;68.58;3.574;1.0194626291584392;COR06
2017-03-05;2017;13.98;4.444;100.0;86.4;7.99;1.0413076943287891;COR06
2017-03-06;2017;19.55;9.76;100.0;58.54;13.28;1.842692814977944;COR06
2017-03-07;2017;25.94;6.192;100.0;37.82;19.27;2.8735004922393723;COR06
2017-03-08;2017;25.13;8.41;100.0;33.98;20.52;3.5379072199549886;COR06
2017-03-09;2017;29.96;8.01;100.0;20.29;20.14;3.537553572863589;COR06
2017-03-10;2017;30.63;9.43;100.0;23.66;20.51;3.917019045379006;COR06
2017-03-11;2017;25.13;7.81;100.0;38.09;18.77;2.9446140507680068;COR06
2017-03-12;2017;23.31;8.82;100.0;30.09;19.99;3.479861891099272;COR06
2017-03-13;2017;13.59;8.68;94.3;42.66;5.612;1.8643603075350228;COR06
2017-03-14;2017;16.15;7.54;100.0;48.79;5.971;1.6621255916091653;COR06
2017-03-15;2017;22.18;6.865;98.6;23.47;21.43;4.469210818183487;COR06
2017-03-16;2017;21.7;3.435;98.9;28.86;18.23;3.0361313487114465;COR06
2017-03-17;2017;20.5;7.74;96.7;28.39;17.23;2.9429047961963453;COR06
2017-03-18;2017;23.31;7.94;94.0;18.14;21.2;3.725181347497647;COR06
2017-03-19;2017;24.18;5.39;97.7;31.28;21.95;3.341982068606727;COR06
2017-03-20;2017;24.59;7.07;100.0;30.2;21.57;4.0581828787178535;COR06
2017-03-21;2017;19.43;10.76;96.7;42.5;18.2;3.274583675707739;COR06
2017-03-22;2017;17.55;5.052;95.1;42.03;18.29;3.0101440208929726;COR06
2017-03-23;2017;14.66;1.351;100.0;34.95;17.12;2.5031567839853746;COR06
2017-03-24;2017;15.26;2.675;100.0;36.81;19.65;2.650119385017429;COR06
2017-03-25;2017;14.67;3.168;100.0;60.0;8.41;1.600297421032186;COR06
2017-03-26;2017;19.89;9.15;100.0;30.82;21.14;3.7017677642446034;COR06
2017-03-27;2017;17.07;8.95;100.0;69.48;10.81;1.7392885729953045;COR06
2017-03-28;2017;22.1;8.95;100.0;33.38;22.24;3.227929016805557;COR06
2017-03-29;2017;25.19;6.733;100.0;29.73;23.44;3.713701780357475;COR06
2017-03-30;2017;25.6;6.395;99.5;24.07;20.72;3.6294564051278217;COR06
2017-03-31;2017;23.65;7.87;100.0;38.17;23.45;3.950346561322088;COR06
2017-04-01;2017;22.44;5.924;96.7;22.25;25.03;4.1062540749022265;COR06
2017-04-02;2017;23.59;4.647;98.1;20.7;25.12;3.936311524387544;COR06
2017-04-03;2017;25.26;6.47;94.1;20.97;24.8;4.221325108376679;COR06
2017-04-04;2017;25.87;5.795;94.2;16.59;25.4;4.496256354234117;COR06
2017-04-05;2017;25.06;5.728;93.7;16.11;25.16;4.758172949694623;COR06
2017-04-06;2017;24.45;6.26;84.5;22.25;25.53;4.8050710841862525;COR06
2017-04-07;2017;26.47;6.3320000000000025;97.6;18.88;25.26;4.540403927230996;COR06
2017-04-08;2017;25.13;6.066;93.2;22.45;25.52;4.109039586488203;COR06
2017-04-09;2017;26.27;7.14;93.4;25.82;25.6;4.286900459555192;COR06
2017-04-10;2017;28.42;6.867999999999999;97.5;13.95;26.16;4.7743205219120615;COR06
2017-04-11;2017;30.29;7.54;90.4;15.5;25.75;4.429920122498152;COR06
2017-04-12;2017;30.62;7.94;95.4;13.34;25.74;4.520452950154686;COR06
2017-04-13;2017;27.95;9.7;88.5;27.64;23.88;4.985570743649238;COR06
2017-04-14;2017;26.21;13.18;98.5;36.88;18.21;3.89183387487326;COR06
2017-04-15;2017;27.48;10.16;100.0;27.97;24.37;4.52002582709108;COR06
2017-04-16;2017;29.62;10.7;93.6;23.52;21.73;4.485787996027911;COR06
2017-04-17;2017;30.16;10.43;93.8;24.94;25.94;4.71115175550204;COR06
2017-04-18;2017;32.24;11.11;93.1;13.81;24.16;5.056499400283611;COR06
2017-04-19;2017;29.35;12.32;73.7;25.41;23.23;5.320470003640192;COR06
2017-04-23;2017;28.0;13.39;79.3;28.18;24.07;4.5454857401315145;COR06
2017-04-24;2017;26.88;11.44;92.5;29.12;21.15;4.102700147626479;COR06
2017-04-25;2017;23.86;13.65;91.5;38.97;22.22;4.813871693808324;COR06
2017-04-26;2017;22.85;13.52;93.7;31.36;20.31;4.583178246571519;COR06
2017-04-27;2017;22.17;13.79;99.2;41.6;14.09;2.941838890255195;COR06
2017-04-28;2017;14.73;11.57;100.0;88.6;5.12;1.044356410612659;COR06
2017-04-29;2017;20.51;12.04;100.0;57.88;7.91;2.0845585552423467;COR06
2017-04-30;2017;17.55;10.7;100.0;53.77;12.3;2.587989961313465;COR06
2017-05-01;2017;23.12;6.596;100.0;24.34;29.07;4.497941055998962;COR06
2017-05-02;2017;27.14;8.08;100.0;24.94;28.63;4.805777558886582;COR06
2017-05-03;2017;29.55;10.7;98.8;23.25;28.2;5.205016575202252;COR06
2017-05-04;2017;30.03;10.5;93.5;25.48;23.88;5.488984332275107;COR06
2017-05-05;2017;23.72;13.05;93.5;35.47;17.77;4.39904954347525;COR06
2017-05-06;2017;24.45;10.5;100.0;36.41;26.83;4.364907342921253;COR06
2017-05-07;2017;29.63;12.45;80.5;19.14;29.17;5.818412061209532;COR06
2017-05-08;2017;31.17;11.24;85.9;21.23;28.76;5.526188459815408;COR06
2017-05-09;2017;27.28;12.11;95.5;32.56;29.21;6.180127202506057;COR06
2017-05-10;2017;20.37;14.72;100.0;70.4;9.11;2.060309739538155;COR06
2017-05-11;2017;21.44;14.46;100.0;54.77;18.88;3.731071973338808;COR06
2017-05-12;2017;21.65;13.45;95.4;52.88;15.46;3.415383272896689;COR06
2017-05-13;2017;23.58;14.39;96.5;42.21;22.93;4.486286020473256;COR06
2017-05-14;2017;27.34;11.24;100.0;27.63;28.82;5.028440710728432;COR06
2017-05-15;2017;31.44;13.66;94.7;21.43;27.16;5.716432478156456;COR06
2017-05-16;2017;31.97;16.07;79.4;17.19;25.34;5.6288565273319655;COR06
2017-05-17;2017;30.29;13.66;88.5;23.12;26.38;5.135376540699623;COR06
2017-05-18;2017;26.48;15.26;82.5;16.99;30.12;6.489695133603788;COR06
2017-05-19;2017;28.08;8.62;91.3;19.35;30.97;5.5760399836852494;COR06
2017-05-20;2017;32.18;10.1;86.7;24.6;30.57;6.199223379456768;COR06
2017-05-21;2017;28.02;15.61;71.1;26.03;11.01;3.881405715553029;COR06
2017-05-22;2017;30.36;13.12;93.1;20.22;30.33;5.837252810099389;COR06
2017-05-23;2017;32.84;14.26;90.4;26.62;29.29;6.117052624850095;COR06
2017-05-24;2017;34.52;16.21;76.3;18.8;28.57;6.746730653840578;COR06
2017-05-25;2017;33.99;16.95;77.5;23.65;28.22;6.505236410689832;COR06
2017-05-26;2017;28.96;16.68;92.6;41.05;27.68;5.843078383782491;COR06
2017-05-27;2017;31.78;16.28;94.1;30.13;27.58;6.074029488117081;COR06
2017-05-28;2017;26.88;16.55;87.0;46.65;21.98;4.896520128032402;COR06
2017-05-29;2017;27.22;14.8;94.8;34.52;29.5;6.040822220345758;COR06
2017-05-30;2017;30.5;15.47;93.7;24.26;28.12;5.736063079699115;COR06
2017-05-31;2017;32.78;15.61;69.92;22.64;29.81;6.0169014596930985;COR06
2017-06-01;2017;33.58;17.35;77.5;26.08;29.03;6.350810321874888;COR06
2017-06-02;2017;34.31;18.83;76.3;26.75;28.66;6.953467153512987;COR06
2017-06-03;2017;33.38;18.96;78.6;15.36;29.97;7.397968132574964;COR06
2017-06-04;2017;30.36;16.01;82.6;18.13;30.05;7.163339511714487;COR06
2017-06-05;2017;30.9;13.32;79.4;19.21;30.57;6.746251537761651;COR06
2017-06-06;2017;32.1;13.53;85.3;24.33;30.67;6.198882395199949;COR06
2017-06-07;2017;35.66;14.8;89.6;19.47;30.46;6.848568600413481;COR06
2017-06-08;2017;36.27;15.95;67.82;17.11;28.51;7.293118482261048;COR06
2017-06-09;2017;34.39;18.9;73.3;19.74;26.3;6.350587928579104;COR06
2017-06-10;2017;37.2;16.61;85.2;16.91;28.95;6.6694133327414455;COR06
2017-06-11;2017;37.81;18.63;79.5;18.33;28.87;6.597974924400424;COR06
2017-06-12;2017;39.15;18.64;54.38;12.12;29.91;7.580624046200905;COR06
2017-06-13;2017;37.68;18.43;72.1;17.72;29.83;7.646933807015222;COR06
2017-06-14;2017;35.8;19.71;77.1;27.35;29.26;7.454489681935075;COR06
2017-06-15;2017;39.88;20.17;80.7;17.18;29.54;7.5512367378655005;COR06
2017-06-16;2017;42.37;22.54;84.9;12.06;27.85;7.251189095842447;COR06
2017-06-17;2017;41.02;20.98;89.3;12.93;29.97;7.38927585818705;COR06
2017-06-18;2017;40.82;20.98;75.8;14.41;29.41;7.45713744375572;COR06
2017-06-19;2017;39.95;20.57;74.7;16.43;29.6;7.394986026534762;COR06
2017-06-20;2017;38.81;21.85;61.99;15.83;29.71;7.727330006386541;COR06
2017-06-21;2017;35.46;20.31;61.63;27.96;29.84;7.652485392378359;COR06
2017-06-22;2017;36.33;19.64;86.6;17.99;30.26;7.725556511695446;COR06
2017-06-23;2017;37.68;18.56;80.0;8.69;30.6;7.567646013174468;COR06
2017-06-24;2017;40.75;20.31;61.52;12.73;25.43;7.564160969765638;COR06
2017-06-25;2017;39.21;22.45;53.89;14.28;24.11;8.370847828741816;COR06
2017-06-26;2017;36.0;18.57;70.4;11.99;30.89;8.458740703879183;COR06
2017-06-27;2017;32.51;17.22;86.2;24.73;28.23;7.485649446019902;COR06
2017-06-28;2017;30.16;17.69;77.3;32.82;29.38;7.488744541862878;COR06
2017-06-29;2017;28.81;14.99;71.0;19.21;31.65;7.359964965407397;COR06
2017-06-30;2017;28.74;15.67;47.84;16.04;31.32;6.8856936187425815;COR06
2017-07-01;2017;31.97;16.55;47.71;12.74;31.4;7.825669848632324;COR06
2017-07-02;2017;34.99;15.94;42.09;11.25;31.6;8.187901608596151;COR06
2017-07-03;2017;37.12;15.53;61.47;13.81;30.55;7.629463374613633;COR06
2017-07-04;2017;37.74;16.07;77.1;10.91;30.77;7.636498970584798;COR06
2017-07-05;2017;34.04;18.42;73.9;29.11;24.68;7.1002124666810325;COR06
2017-07-06;2017;24.99;19.9;97.4;60.07;11.35;2.950192333604432;COR06
2017-07-07;2017;30.55;18.21;84.7;24.93;29.45;7.0447250147992895;COR06
2017-07-08;2017;31.5;16.94;85.8;32.28;27.27;6.804282199473692;COR06
2017-07-09;2017;34.31;18.62;88.0;20.55;26.71;6.965711615040372;COR06
2017-07-10;2017;36.93;18.15;89.5;11.38;30.63;7.463728025769797;COR06
2017-07-11;2017;39.0;17.42;85.6;12.6;30.19;6.969740158841964;COR06
2017-07-12;2017;42.7;19.83;64.82;10.24;28.69;7.105763668737402;COR06
2017-07-13;2017;44.85;21.38;68.67;6.398;28.96;8.84121249354925;COR06
2017-07-14;2017;43.44;22.05;60.02;6.869;29.5;9.693555246211035;COR06
2017-07-15;2017;39.68;20.71;73.5;11.72;28.35;8.625289232916339;COR06
2017-07-16;2017;39.61;20.44;73.8;14.48;28.92;7.390546879391526;COR06
2017-07-17;2017;39.54;21.98;57.53;14.28;24.16;6.969018448377677;COR06
2017-07-18;2017;39.68;21.51;57.07;13.4;22.67;8.049560606274621;COR06
2017-07-19;2017;35.19;21.84;74.5;19.0;29.34;8.829527391259115;COR06
2017-07-20;2017;33.64;18.75;83.1;20.62;29.79;7.722775481033777;COR06
2017-07-21;2017;31.9;17.41;78.4;12.33;29.72;7.960208509763937;COR06
2017-07-22;2017;35.38;15.53;79.3;11.92;29.53;6.653867191436689;COR06
2017-07-23;2017;37.86;16.81;72.9;10.51;29.53;7.461999363191795;COR06
2017-07-24;2017;39.61;17.22;60.93;10.91;28.71;7.884200591243317;COR06
2017-07-25;2017;38.73;18.02;79.8;13.94;28.62;7.744556542243968;COR06
2017-07-26;2017;34.12;18.62;94.5;23.45;19.95;5.347450875525047;COR06
2017-07-27;2017;38.94;18.96;80.1;11.85;27.3;6.869978834372668;COR06
2017-07-28;2017;40.48;18.36;66.92;9.97;28.51;7.353630583635456;COR06
2017-07-29;2017;40.48;16.88;61.27;6.263999999999999;29.07;7.831670727893318;COR06
2017-07-30;2017;40.15;19.9;60.91;14.55;28.36;8.141614080057428;COR06
2017-07-31;2017;36.79;18.09;63.82;16.3;28.83;8.211116200690613;COR06
2017-08-01;2017;33.71;19.23;72.8;12.67;22.86;6.267162933514714;COR06
2017-08-02;2017;37.73;16.21;83.2;11.99;29.26;6.433537854108571;COR06
2017-08-03;2017;40.28;16.48;76.2;10.78;28.7;6.812500953487174;COR06
2017-08-04;2017;42.36;18.69;74.6;10.71;28.53;7.064174149487875;COR06
2017-08-05;2017;41.7;22.18;56.58;9.7;27.96;8.40436556640586;COR06
2017-08-06;2017;40.55;19.63;66.91;7.21;28.55;7.573746557335919;COR06
2017-08-07;2017;39.07;19.15;59.36;11.52;24.44;7.491241174873265;COR06
2017-08-08;2017;35.93;17.15;46.69;7.01;28.51;7.222060413803363;COR06
2017-08-09;2017;33.57;13.78;74.2;13.74;28.31;7.249118705672282;COR06
2017-08-10;2017;34.52;16.28;66.19;16.17;27.51;6.47173280856307;COR06
2017-08-11;2017;35.78;18.02;85.2;13.54;27.8;5.909481966889175;COR06
2017-08-12;2017;36.32;17.88;62.68;17.31;27.12;6.2959162645617495;COR06
2017-08-13;2017;36.66;19.09;60.44;17.92;26.46;6.400759164511534;COR06
2017-08-14;2017;35.65;20.51;83.9;22.64;26.07;6.2516677195541615;COR06
2017-08-15;2017;37.2;21.64;75.3;22.77;24.9;6.618880227494937;COR06
2017-08-16;2017;38.14;17.35;88.6;9.5;26.68;6.240015973017304;COR06
2017-08-17;2017;39.34;17.08;51.35;11.72;26.33;6.487774547425526;COR06
2017-08-18;2017;39.07;19.56;90.8;16.16;26.12;6.080787154080834;COR06
2017-08-19;2017;40.28;20.1;64.28;13.6;25.01;6.323413044932404;COR06
2017-08-20;2017;39.0;21.51;62.73;20.14;25.06;6.545291697680607;COR06
2017-08-21;2017;37.93;21.44;71.8;15.22;25.56;6.4518493114973205;COR06
2017-08-22;2017;37.53;19.16;88.7;18.05;25.6;5.993234647671462;COR06
2017-08-23;2017;38.19;19.16;89.5;15.76;25.21;6.1707171495516775;COR06
2017-08-24;2017;37.6;20.51;57.81;12.06;24.56;6.702900467392775;COR06
2017-08-25;2017;37.27;18.68;76.9;16.64;21.41;5.875882058137847;COR06
2017-08-26;2017;37.0;21.57;52.94;16.1;16.42;4.96264639843189;COR06
2017-08-27;2017;30.89;23.38;75.2;31.14;9.2;3.9406314375642992;COR06
2017-08-28;2017;23.52;18.35;100.0;50.98;6.296;2.0722794209103204;COR06
2017-08-29;2017;27.53;16.07;100.0;40.77;18.03;3.7037218605437454;COR06
2017-09-01;2017;34.99;18.29;98.2;26.01;23.54;4.9978017697886346;COR06
2017-09-02;2017;33.84;20.3;83.8;32.81;23.62;5.206494811125423;COR06
2017-09-03;2017;33.65;19.83;88.7;29.78;20.76;4.705612327789536;COR06
2017-09-04;2017;34.72;15.53;98.1;21.09;24.21;5.5437488711858895;COR06
2017-09-05;2017;35.52;17.95;87.1;26.07;23.4;4.988661145768088;COR06
2017-09-06;2017;37.0;19.43;81.3;21.62;22.79;4.984888514288137;COR06
2017-09-07;2017;36.79;19.44;68.07;20.61;22.14;5.552516071721238;COR06
2017-09-08;2017;36.52;17.56;75.6;12.67;22.37;5.634410772684129;COR06
2017-09-09;2017;29.89;13.32;79.2;30.2;15.68;4.9700346591059335;COR06
2017-09-10;2017;29.41;14.72;60.86;20.96;23.36;4.817559175245834;COR06
2017-09-11;2017;35.12;12.65;80.7;13.34;23.5;4.918668801002278;COR06
2017-09-12;2017;36.32;14.66;55.88;10.1;23.41;5.09188404005898;COR06
2017-09-13;2017;36.32;14.46;58.65;14.89;22.94;5.229976244051273;COR06
2017-09-14;2017;33.77;16.14;78.9;20.75;21.49;5.378898924198077;COR06
2017-09-15;2017;30.23;15.47;86.4;12.33;22.85;5.454607527330825;COR06
2017-09-16;2017;27.61;9.56;76.3;20.29;22.8;5.003679924085169;COR06
2017-09-17;2017;28.95;10.7;82.8;17.25;21.9;4.427326184059737;COR06
2017-09-18;2017;30.29;9.76;97.0;24.13;21.9;4.627211729213297;COR06
2017-09-19;2017;32.44;12.18;79.4;22.57;21.15;3.749126903065791;COR06
2017-09-20;2017;32.23;14.53;73.1;21.49;20.69;4.1994754179066085;COR06
2017-09-21;2017;31.83;13.52;71.3;16.37;20.69;4.018058152139866;COR06
2017-09-22;2017;31.69;13.52;77.2;21.09;20.38;3.940858816741089;COR06
2017-09-23;2017;31.22;16.55;82.5;28.03;19.67;3.521580502584689;COR06
2017-09-24;2017;32.29;15.53;88.3;25.74;20.16;3.7378633503519785;COR06
2017-09-25;2017;32.98;13.59;98.5;20.43;20.74;4.412846936141012;COR06
2017-09-26;2017;31.63;11.03;79.8;15.77;21.07;4.1002758803747765;COR06
2017-09-27;2017;26.8;14.13;68.33;35.95;9.23;2.6221938417876984;COR06
2017-09-28;2017;31.23;17.55;77.7;31.06;15.8;3.7931972243530736;COR06
2017-09-29;2017;32.36;15.4;100.0;30.66;17.58;3.223104416550555;COR06
2017-09-30;2017;31.56;16.07;80.2;27.76;17.35;3.208811244892335;COR06
2017-10-01;2017;33.37;16.07;75.3;21.63;17.25;3.67286061055866;COR06
2017-10-02;2017;32.97;15.8;98.9;25.27;19.52;4.1705107935405055;COR06
2017-10-03;2017;33.17;15.8;82.6;25.27;19.11;3.5125579368251736;COR06
2017-10-04;2017;32.49;16.48;77.9;31.53;18.5;3.935294373812694;COR06
2017-10-05;2017;32.56;15.94;97.8;16.17;19.3;4.006661433603312;COR06
2017-10-06;2017;34.18;14.33;77.1;21.36;18.46;3.4939902763315134;COR06
2017-10-07;2017;33.44;17.56;68.76;20.69;18.36;4.578287267925433;COR06
2017-10-08;2017;30.75;15.13;82.7;29.99;17.52;2.9329607989548414;COR06
2017-10-09;2017;32.3;12.51;93.6;14.96;17.45;2.9983491306638785;COR06
2017-10-10;2017;31.89;13.72;63.11;18.86;17.41;3.2151774330440896;COR06
2017-10-11;2017;34.45;13.12;67.57;15.29;17.55;3.463767550255338;COR06
2017-10-12;2017;31.97;17.48;56.81;18.8;10.62;3.4553459125017016;COR06
2017-10-13;2017;33.05;15.33;61.81;17.05;13.75;3.4069480361816047;COR06
2017-10-14;2017;33.11;16.61;67.06;17.59;12.84;3.2718717380903137;COR06
2017-10-15;2017;33.24;13.98;64.72;15.77;16.44;4.187177732806201;COR06
2017-10-16;2017;30.35;12.71;76.8;21.23;16.83;3.5813501173915387;COR06
2017-10-17;2017;26.27;15.79;98.4;45.91;7.7;2.295234178833743;COR06
2017-10-18;2017;20.23;15.8;100.0;66.03;8.02;1.6535483714906591;COR06
2017-10-19;2017;22.44;14.19;100.0;52.66;16.51;2.509210014061162;COR06
2017-10-20;2017;24.31;13.38;100.0;56.97;12.89;1.8038834324149489;COR06
2017-10-21;2017;26.93;16.01;97.4;50.62;14.89;2.3764214805520747;COR06
2017-10-22;2017;27.67;12.92;100.0;34.64;16.25;2.492217432460613;COR06
2017-10-23;2017;26.59;13.45;93.1;34.51;16.06;2.6887277342309743;COR06
2017-10-24;2017;28.34;12.65;90.3;30.39;15.93;2.60950508846582;COR06
2017-10-25;2017;29.61;12.58;88.5;24.73;15.98;2.7681779580754435;COR06
2017-10-26;2017;29.95;10.83;92.6;23.65;15.79;2.5427039651061336;COR06
2017-10-27;2017;30.82;9.16;95.3;22.57;15.72;2.409031442187094;COR06
2017-10-28;2017;30.69;9.09;91.8;18.26;15.56;2.591202222746762;COR06
2017-10-29;2017;28.47;10.16;94.3;27.43;14.94;1.8406226006181885;COR06
2017-10-30;2017;27.8;9.75;90.7;29.37;14.52;2.115174487447009;COR06
2017-10-31;2017;25.86;8.75;87.4;39.43;14.51;2.1980688233784207;COR06
2017-11-01;2017;26.06;11.7;89.0;39.64;13.96;2.4637142274962085;COR06
2017-11-02;2017;23.11;12.45;91.7;48.01;8.73;1.6362153310083467;COR06
2017-11-03;2017;19.76;12.78;100.0;66.03;5.07;1.0756067200679145;COR06
2017-11-04;2017;20.29;13.44;100.0;66.3;9.37;1.4981556179278297;COR06
